NAME,FPL,layer,id_plane,anodedir,wireid,wirepos,wirez,tzero_offset,det,geo,ch
FDC1_1_22,13,1,42,X,22,62.5,55,0,29,10,9
FDC1_1_23,13,1,42,X,23,72.5,55,0,29,10,8
FDC1_1_24,13,1,42,X,24,82.5,55,0,29,10,7
FDC1_1_25,13,1,42,X,25,92.5,55,0,29,10,6
FDC1_1_26,13,1,42,X,26,102.5,55,0,29,10,5
FDC1_1_27,13,1,42,X,27,112.5,55,0,29,10,4
FDC1_1_28,13,1,42,X,28,122.5,55,0,29,10,3
FDC1_1_29,13,1,42,X,29,132.5,55,0,29,10,2
FDC1_1_30,13,1,42,X,30,142.5,55,0,29,10,1
FDC1_1_31,13,1,42,X,31,152.5,55,0,29,10,0
FDC1_2_0,13,2,43,U,0,-152.5,45,0,29,6,32
FDC1_2_1,13,2,43,U,1,-142.5,45,0,29,6,33
FDC1_2_2,13,2,43,U,2,-132.5,45,0,29,6,34
FDC1_2_3,13,2,43,U,3,-122.5,45,0,29,6,35
FDC1_2_4,13,2,43,U,4,-112.5,45,0,29,6,36
FDC1_2_5,13,2,43,U,5,-102.5,45,0,29,6,37
FDC1_2_6,13,2,43,U,6,-92.5,45,0,29,6,38
FDC1_2_7,13,2,43,U,7,-82.5,45,0,29,6,39
FDC1_2_8,13,2,43,U,8,-72.5,45,0,29,6,40
FDC1_2_9,13,2,43,U,9,-62.5,45,0,29,6,41
FDC1_2_10,13,2,43,U,10,-52.5,45,0,29,6,42
FDC1_2_11,13,2,43,U,11,-42.5,45,0,29,6,43
FDC1_2_12,13,2,43,U,12,-32.5,45,0,29,6,44
FDC1_2_13,13,2,43,U,13,-22.5,45,0,29,6,45
FDC1_2_14,13,2,43,U,14,-12.5,45,0,29,6,46
FDC1_2_15,13,2,43,U,15,-2.5,45,0,29,6,47
FDC1_2_16,13,2,43,U,16,7.5,45,0,29,6,48
FDC1_2_17,13,2,43,U,17,17.5,45,0,29,6,49
FDC1_2_18,13,2,43,U,18,27.5,45,0,29,6,50
FDC1_2_19,13,2,43,U,19,37.5,45,0,29,6,51
FDC1_2_20,13,2,43,U,20,47.5,45,0,29,6,52
FDC1_2_21,13,2,43,U,21,57.5,45,0,29,6,53
FDC1_2_22,13,2,43,U,22,67.5,45,0,29,6,54
FDC1_2_23,13,2,43,U,23,77.5,45,0,29,6,55
FDC1_2_24,13,2,43,U,24,87.5,45,0,29,6,56
FDC1_2_25,13,2,43,U,25,97.5,45,0,29,6,57
FDC1_2_26,13,2,43,U,26,107.5,45,0,29,6,58
FDC1_2_27,13,2,43,U,27,117.5,45,0,29,6,59
FDC1_2_28,13,2,43,U,28,127.5,45,0,29,6,60
FDC1_2_29,13,2,43,U,29,137.5,45,0,29,6,61
FDC1_2_30,13,2,43,U,30,147.5,45,0,29,6,62
FDC1_2_31,13,2,43,U,31,157.5,45,0,29,6,63
FDC1_3_0,13,3,44,U,0,-157.5,35,0,29,10,63
FDC1_3_1,13,3,44,U,1,-147.5,35,0,29,10,62
FDC1_3_2,13,3,44,U,2,-137.5,35,0,29,10,61
FDC1_3_3,13,3,44,U,3,-127.5,35,0,29,10,60
FDC1_3_4,13,3,44,U,4,-117.5,35,0,29,10,59
FDC1_3_5,13,3,44,U,5,-107.5,35,0,29,10,58
FDC1_3_6,13,3,44,U,6,-97.5,35,0,29,10,57
FDC1_3_7,13,3,44,U,7,-87.5,35,0,29,10,56
FDC1_3_8,13,3,44,U,8,-77.5,35,0,29,10,55
FDC1_3_9,13,3,44,U,9,-67.5,35,0,29,10,54
FDC1_3_10,13,3,44,U,10,-57.5,35,0,29,10,53
FDC1_3_11,13,3,44,U,11,-47.5,35,0,29,10,52
FDC1_3_12,13,3,44,U,12,-37.5,35,0,29,10,51
FDC1_3_13,13,3,44,U,13,-27.5,35,0,29,10,50
FDC1_3_14,13,3,44,U,14,-17.5,35,0,29,10,49
FDC1_3_15,13,3,44,U,15,-7.5,35,0,29,10,48
FDC1_3_16,13,3,44,U,16,2.5,35,0,29,10,47
FDC1_3_17,13,3,44,U,17,12.5,35,0,29,10,46
FDC1_3_18,13,3,44,U,18,22.5,35,0,29,10,45
FDC1_3_19,13,3,44,U,19,32.5,35,0,29,10,44
FDC1_3_20,13,3,44,U,20,42.5,35,0,29,10,43
FDC1_3_21,13,3,44,U,21,52.5,35,0,29,10,42
FDC1_3_22,13,3,44,U,22,62.5,35,0,29,10,41
FDC1_3_23,13,3,44,U,23,72.5,35,0,29,10,40
FDC1_3_24,13,3,44,U,24,82.5,35,0,29,10,39
FDC1_3_25,13,3,44,U,25,92.5,35,0,29,10,38
FDC1_3_26,13,3,44,U,26,102.5,35,0,29,10,37
FDC1_3_27,13,3,44,U,27,112.5,35,0,29,10,36
FDC1_3_28,13,3,44,U,28,122.5,35,0,29,10,35
FDC1_3_29,13,3,44,U,29,132.5,35,0,29,10,34
FDC1_3_30,13,3,44,U,30,142.5,35,0,29,10,33
FDC1_3_31,13,3,44,U,31,152.5,35,0,29,10,32
FDC1_4_0,13,4,45,V,0,-152.5,25,0,29,6,64
FDC1_4_1,13,4,45,V,1,-142.5,25,0,29,6,65
FDC1_4_2,13,4,45,V,2,-132.5,25,0,29,6,66
FDC1_4_3,13,4,45,V,3,-122.5,25,0,29,6,67
FDC1_4_4,13,4,45,V,4,-112.5,25,0,29,6,68
FDC1_4_5,13,4,45,V,5,-102.5,25,0,29,6,69
FDC1_4_6,13,4,45,V,6,-92.5,25,0,29,6,70
FDC1_4_7,13,4,45,V,7,-82.5,25,0,29,6,71
FDC1_4_8,13,4,45,V,8,-72.5,25,0,29,6,72
FDC1_4_9,13,4,45,V,9,-62.5,25,0,29,6,73
FDC1_4_10,13,4,45,V,10,-52.5,25,0,29,6,74
FDC1_4_11,13,4,45,V,11,-42.5,25,0,29,6,75
FDC1_4_12,13,4,45,V,12,-32.5,25,0,29,6,76
FDC1_4_13,13,4,45,V,13,-22.5,25,0,29,6,77
FDC1_4_14,13,4,45,V,14,-12.5,25,0,29,6,78
FDC1_4_15,13,4,45,V,15,-2.5,25,0,29,6,79
FDC1_4_16,13,4,45,V,16,7.5,25,0,29,6,80
FDC1_4_17,13,4,45,V,17,17.5,25,0,29,6,81
FDC1_4_18,13,4,45,V,18,27.5,25,0,29,6,82
FDC1_4_19,13,4,45,V,19,37.5,25,0,29,6,83
FDC1_4_20,13,4,45,V,20,47.5,25,0,29,6,84
FDC1_4_21,13,4,45,V,21,57.5,25,0,29,6,85
FDC1_4_22,13,4,45,V,22,67.5,25,0,29,6,86
FDC1_4_23,13,4,45,V,23,77.5,25,0,29,6,87
FDC1_4_24,13,4,45,V,24,87.5,25,0,29,6,88
FDC1_4_25,13,4,45,V,25,97.5,25,0,29,6,89
FDC1_4_26,13,4,45,V,26,107.5,25,0,29,6,90
FDC1_4_27,13,4,45,V,27,117.5,25,0,29,6,91
FDC1_4_28,13,4,45,V,28,127.5,25,0,29,6,92
FDC1_4_29,13,4,45,V,29,137.5,25,0,29,6,93
FDC1_4_30,13,4,45,V,30,147.5,25,0,29,6,94
FDC1_4_31,13,4,45,V,31,157.5,25,0,29,6,95
FDC1_5_0,13,5,46,V,0,-157.5,15,0,29,10,95
FDC1_5_1,13,5,46,V,1,-147.5,15,0,29,10,94
FDC1_5_2,13,5,46,V,2,-137.5,15,0,29,10,93
FDC1_5_3,13,5,46,V,3,-127.5,15,0,29,10,92
FDC1_5_4,13,5,46,V,4,-117.5,15,0,29,10,91
FDC1_5_5,13,5,46,V,5,-107.5,15,0,29,10,90
FDC1_5_6,13,5,46,V,6,-97.5,15,0,29,10,89
FDC1_5_7,13,5,46,V,7,-87.5,15,0,29,10,88
FDC1_5_8,13,5,46,V,8,-77.5,15,0,29,10,87
FDC1_5_9,13,5,46,V,9,-67.5,15,0,29,10,86
FDC1_5_10,13,5,46,V,10,-57.5,15,0,29,10,85
FDC1_5_11,13,5,46,V,11,-47.5,15,0,29,10,84
FDC1_5_12,13,5,46,V,12,-37.5,15,0,29,10,83
FDC1_5_13,13,5,46,V,13,-27.5,15,0,29,10,82
FDC1_5_14,13,5,46,V,14,-17.5,15,0,29,10,81
FDC1_5_15,13,5,46,V,15,-7.5,15,0,29,10,80
FDC1_5_16,13,5,46,V,16,2.5,15,0,29,10,79
FDC1_5_17,13,5,46,V,17,12.5,15,0,29,10,78
FDC1_5_18,13,5,46,V,18,22.5,15,0,29,10,77
FDC1_5_19,13,5,46,V,19,32.5,15,0,29,10,76
FDC1_5_20,13,5,46,V,20,42.5,15,0,29,10,75
FDC1_5_21,13,5,46,V,21,52.5,15,0,29,10,74
FDC1_5_22,13,5,46,V,22,62.5,15,0,29,10,73
FDC1_5_23,13,5,46,V,23,72.5,15,0,29,10,72
FDC1_5_24,13,5,46,V,24,82.5,15,0,29,10,71
FDC1_5_25,13,5,46,V,25,92.5,15,0,29,10,70
FDC1_5_26,13,5,46,V,26,102.5,15,0,29,10,69
FDC1_5_27,13,5,46,V,27,112.5,15,0,29,10,68
FDC1_5_28,13,5,46,V,28,122.5,15,0,29,10,67
FDC1_5_29,13,5,46,V,29,132.5,15,0,29,10,66
FDC1_5_30,13,5,46,V,30,142.5,15,0,29,10,65
FDC1_5_31,13,5,46,V,31,152.5,15,0,29,10,64
FDC1_6_0,13,6,47,X,0,-152.5,5,0,29,8,0
FDC1_6_1,13,6,47,X,1,-142.5,5,0,29,8,1
FDC1_6_2,13,6,47,X,2,-132.5,5,0,29,8,2
FDC1_6_3,13,6,47,X,3,-122.5,5,0,29,8,3
FDC1_6_4,13,6,47,X,4,-112.5,5,0,29,8,4
FDC1_6_5,13,6,47,X,5,-102.5,5,0,29,8,5
FDC1_6_6,13,6,47,X,6,-92.5,5,0,29,8,6
FDC1_6_7,13,6,47,X,7,-82.5,5,0,29,8,7
FDC1_6_8,13,6,47,X,8,-72.5,5,0,29,8,8
FDC1_6_9,13,6,47,X,9,-62.5,5,0,29,8,9
FDC1_6_10,13,6,47,X,10,-52.5,5,0,29,8,10
FDC1_6_11,13,6,47,X,11,-42.5,5,0,29,8,11
FDC1_6_12,13,6,47,X,12,-32.5,5,0,29,8,12
FDC1_6_13,13,6,47,X,13,-22.5,5,0,29,8,13
FDC1_6_14,13,6,47,X,14,-12.5,5,0,29,8,14
FDC1_6_15,13,6,47,X,15,-2.5,5,0,29,8,15
FDC1_6_16,13,6,47,X,16,7.5,5,0,29,8,16
FDC1_6_17,13,6,47,X,17,17.5,5,0,29,8,17
FDC1_6_18,13,6,47,X,18,27.5,5,0,29,8,18
FDC1_6_19,13,6,47,X,19,37.5,5,0,29,8,19
FDC1_6_20,13,6,47,X,20,47.5,5,0,29,8,20
FDC1_6_21,13,6,47,X,21,57.5,5,0,29,8,21
FDC1_6_22,13,6,47,X,22,67.5,5,0,29,8,22
FDC1_6_23,13,6,47,X,23,77.5,5,0,29,8,23
FDC1_6_24,13,6,47,X,24,87.5,5,0,29,8,24
FDC1_6_25,13,6,47,X,25,97.5,5,0,29,8,25
FDC1_6_26,13,6,47,X,26,107.5,5,0,29,8,26
FDC1_6_27,13,6,47,X,27,117.5,5,0,29,8,27
FDC1_6_28,13,6,47,X,28,127.5,5,0,29,8,28
FDC1_6_29,13,6,47,X,29,137.5,5,0,29,8,29
FDC1_6_30,13,6,47,X,30,147.5,5,0,29,8,30
FDC1_6_31,13,6,47,X,31,157.5,5,0,29,8,31
FDC1_7_0,13,7,48,X,0,-157.5,-5,0,29,12,31
FDC1_7_1,13,7,48,X,1,-147.5,-5,0,29,12,30
FDC1_7_2,13,7,48,X,2,-137.5,-5,0,29,12,29
FDC1_7_3,13,7,48,X,3,-127.5,-5,0,29,12,28
FDC1_7_4,13,7,48,X,4,-117.5,-5,0,29,12,27
FDC1_7_5,13,7,48,X,5,-107.5,-5,0,29,12,26
FDC1_7_6,13,7,48,X,6,-97.5,-5,0,29,12,25
FDC1_7_7,13,7,48,X,7,-87.5,-5,0,29,12,24
FDC1_7_8,13,7,48,X,8,-77.5,-5,0,29,12,23
FDC1_7_9,13,7,48,X,9,-67.5,-5,0,29,12,22
FDC1_7_10,13,7,48,X,10,-57.5,-5,0,29,12,21
FDC1_7_11,13,7,48,X,11,-47.5,-5,0,29,12,20
FDC1_7_12,13,7,48,X,12,-37.5,-5,0,29,12,19
FDC1_7_13,13,7,48,X,13,-27.5,-5,0,29,12,18
FDC1_7_14,13,7,48,X,14,-17.5,-5,0,29,12,17
FDC1_7_15,13,7,48,X,15,-7.5,-5,0,29,12,16
FDC1_7_16,13,7,48,X,16,2.5,-5,0,29,12,15
FDC1_7_17,13,7,48,X,17,12.5,-5,0,29,12,14
FDC1_7_18,13,7,48,X,18,22.5,-5,0,29,12,13
FDC1_7_19,13,7,48,X,19,32.5,-5,0,29,12,12
FDC1_7_20,13,7,48,X,20,42.5,-5,0,29,12,11
FDC1_7_21,13,7,48,X,21,52.5,-5,0,29,12,10
FDC1_7_22,13,7,48,X,22,62.5,-5,0,29,12,9
FDC1_7_23,13,7,48,X,23,72.5,-5,0,29,12,8
FDC1_7_24,13,7,48,X,24,82.5,-5,0,29,12,7
FDC1_7_25,13,7,48,X,25,92.5,-5,0,29,12,6
FDC1_7_26,13,7,48,X,26,102.5,-5,0,29,12,5
FDC1_7_27,13,7,48,X,27,112.5,-5,0,29,12,4
FDC1_7_28,13,7,48,X,28,122.5,-5,0,29,12,3
FDC1_7_29,13,7,48,X,29,132.5,-5,0,29,12,2
FDC1_7_30,13,7,48,X,30,142.5,-5,0,29,12,1
FDC1_7_31,13,7,48,X,31,152.5,-5,0,29,12,0
FDC1_8_0,13,8,49,U,0,-152.5,-15,0,29,8,32
FDC1_8_1,13,8,49,U,1,-142.5,-15,0,29,8,33
FDC1_8_2,13,8,49,U,2,-132.5,-15,0,29,8,34
FDC1_8_3,13,8,49,U,3,-122.5,-15,0,29,8,35
FDC1_8_4,13,8,49,U,4,-112.5,-15,0,29,8,36
FDC1_8_5,13,8,49,U,5,-102.5,-15,0,29,8,37
FDC1_8_6,13,8,49,U,6,-92.5,-15,0,29,8,38
FDC1_8_7,13,8,49,U,7,-82.5,-15,0,29,8,39
FDC1_8_8,13,8,49,U,8,-72.5,-15,0,29,8,40
FDC1_8_9,13,8,49,U,9,-62.5,-15,0,29,8,41
FDC1_8_10,13,8,49,U,10,-52.5,-15,0,29,8,42
FDC1_8_11,13,8,49,U,11,-42.5,-15,0,29,8,43
FDC1_8_12,13,8,49,U,12,-32.5,-15,0,29,8,44
FDC1_8_13,13,8,49,U,13,-22.5,-15,0,29,8,45
FDC1_8_14,13,8,49,U,14,-12.5,-15,0,29,8,46
FDC1_8_15,13,8,49,U,15,-2.5,-15,0,29,8,47
FDC1_8_16,13,8,49,U,16,7.5,-15,0,29,8,48
FDC1_8_17,13,8,49,U,17,17.5,-15,0,29,8,49
FDC1_8_18,13,8,49,U,18,27.5,-15,0,29,8,50
FDC1_8_19,13,8,49,U,19,37.5,-15,0,29,8,51
FDC1_8_20,13,8,49,U,20,47.5,-15,0,29,8,52
FDC1_8_21,13,8,49,U,21,57.5,-15,0,29,8,53
FDC1_8_22,13,8,49,U,22,67.5,-15,0,29,8,54
FDC1_8_23,13,8,49,U,23,77.5,-15,0,29,8,55
FDC1_8_24,13,8,49,U,24,87.5,-15,0,29,8,56
FDC1_8_25,13,8,49,U,25,97.5,-15,0,29,8,57
FDC1_8_26,13,8,49,U,26,107.5,-15,0,29,8,58
FDC1_8_27,13,8,49,U,27,117.5,-15,0,29,8,59
FDC1_8_28,13,8,49,U,28,127.5,-15,0,29,8,60
FDC1_8_29,13,8,49,U,29,137.5,-15,0,29,8,61
FDC1_8_30,13,8,49,U,30,147.5,-15,0,29,8,62
FDC1_8_31,13,8,49,U,31,157.5,-15,0,29,8,63
FDC1_9_0,13,9,50,U,0,-157.5,-25,0,29,12,63
FDC1_9_1,13,9,50,U,1,-147.5,-25,0,29,12,62
FDC1_9_2,13,9,50,U,2,-137.5,-25,0,29,12,61
FDC1_9_3,13,9,50,U,3,-127.5,-25,0,29,12,60
FDC1_9_4,13,9,50,U,4,-117.5,-25,0,29,12,59
FDC1_9_5,13,9,50,U,5,-107.5,-25,0,29,12,58
FDC1_9_6,13,9,50,U,6,-97.5,-25,0,29,12,57
FDC1_9_7,13,9,50,U,7,-87.5,-25,0,29,12,56
FDC1_9_8,13,9,50,U,8,-77.5,-25,0,29,12,55
FDC1_9_9,13,9,50,U,9,-67.5,-25,0,29,12,54
FDC1_9_10,13,9,50,U,10,-57.5,-25,0,29,12,53
FDC1_9_11,13,9,50,U,11,-47.5,-25,0,29,12,52
FDC1_9_12,13,9,50,U,12,-37.5,-25,0,29,12,51
FDC1_9_13,13,9,50,U,13,-27.5,-25,0,29,12,50
FDC1_9_14,13,9,50,U,14,-17.5,-25,0,29,12,49
FDC1_9_15,13,9,50,U,15,-7.5,-25,0,29,12,48
FDC1_9_16,13,9,50,U,16,2.5,-25,0,29,12,47
FDC1_9_17,13,9,50,U,17,12.5,-25,0,29,12,46
FDC1_9_18,13,9,50,U,18,22.5,-25,0,29,12,45
FDC1_9_19,13,9,50,U,19,32.5,-25,0,29,12,44
FDC1_9_20,13,9,50,U,20,42.5,-25,0,29,12,43
FDC1_9_21,13,9,50,U,21,52.5,-25,0,29,12,42
FDC1_9_22,13,9,50,U,22,62.5,-25,0,29,12,41
FDC1_9_23,13,9,50,U,23,72.5,-25,0,29,12,40
FDC1_9_24,13,9,50,U,24,82.5,-25,0,29,12,39
FDC1_9_25,13,9,50,U,25,92.5,-25,0,29,12,38
FDC1_9_26,13,9,50,U,26,102.5,-25,0,29,12,37
FDC1_9_27,13,9,50,U,27,112.5,-25,0,29,12,36
FDC1_9_28,13,9,50,U,28,122.5,-25,0,29,12,35
FDC1_9_29,13,9,50,U,29,132.5,-25,0,29,12,34
FDC1_9_30,13,9,50,U,30,142.5,-25,0,29,12,33
FDC1_9_31,13,9,50,U,31,152.5,-25,0,29,12,32
FDC1_10_0,13,10,51,V,0,-152.5,-35,0,29,8,64
FDC1_10_1,13,10,51,V,1,-142.5,-35,0,29,8,65
FDC1_10_2,13,10,51,V,2,-132.5,-35,0,29,8,66
FDC1_10_3,13,10,51,V,3,-122.5,-35,0,29,8,67
FDC1_10_4,13,10,51,V,4,-112.5,-35,0,29,8,68
FDC1_10_5,13,10,51,V,5,-102.5,-35,0,29,8,69
FDC1_10_6,13,10,51,V,6,-92.5,-35,0,29,8,70
FDC1_10_7,13,10,51,V,7,-82.5,-35,0,29,8,71
FDC1_10_8,13,10,51,V,8,-72.5,-35,0,29,8,72
FDC1_10_9,13,10,51,V,9,-62.5,-35,0,29,8,73
FDC1_10_10,13,10,51,V,10,-52.5,-35,0,29,8,74
FDC1_10_11,13,10,51,V,11,-42.5,-35,0,29,8,75
FDC1_10_12,13,10,51,V,12,-32.5,-35,0,29,8,76
FDC1_10_13,13,10,51,V,13,-22.5,-35,0,29,8,77
FDC1_10_14,13,10,51,V,14,-12.5,-35,0,29,8,78
FDC1_10_15,13,10,51,V,15,-2.5,-35,0,29,8,79
FDC1_10_16,13,10,51,V,16,7.5,-35,0,29,8,80
FDC1_10_17,13,10,51,V,17,17.5,-35,0,29,8,81
FDC1_10_18,13,10,51,V,18,27.5,-35,0,29,8,82
FDC1_10_19,13,10,51,V,19,37.5,-35,0,29,8,83
FDC1_10_20,13,10,51,V,20,47.5,-35,0,29,8,84
FDC1_10_21,13,10,51,V,21,57.5,-35,0,29,8,85
FDC1_10_22,13,10,51,V,22,67.5,-35,0,29,8,86
FDC1_10_23,13,10,51,V,23,77.5,-35,0,29,8,87
FDC1_10_24,13,10,51,V,24,87.5,-35,0,29,8,88
FDC1_10_25,13,10,51,V,25,97.5,-35,0,29,8,89
FDC1_10_26,13,10,51,V,26,107.5,-35,0,29,8,90
FDC1_10_27,13,10,51,V,27,117.5,-35,0,29,8,91
FDC1_10_28,13,10,51,V,28,127.5,-35,0,29,8,92
FDC1_10_29,13,10,51,V,29,137.5,-35,0,29,8,93
FDC1_10_30,13,10,51,V,30,147.5,-35,0,29,8,94
FDC1_10_31,13,10,51,V,31,157.5,-35,0,29,8,95
FDC1_11_0,13,11,52,V,0,-157.5,-45,0,29,12,95
FDC1_11_1,13,11,52,V,1,-147.5,-45,0,29,12,94
FDC1_11_2,13,11,52,V,2,-137.5,-45,0,29,12,93
FDC1_11_3,13,11,52,V,3,-127.5,-45,0,29,12,92
FDC1_11_4,13,11,52,V,4,-117.5,-45,0,29,12,91
FDC1_11_5,13,11,52,V,5,-107.5,-45,0,29,12,90
FDC1_11_6,13,11,52,V,6,-97.5,-45,0,29,12,89
FDC1_11_7,13,11,52,V,7,-87.5,-45,0,29,12,88
FDC1_11_8,13,11,52,V,8,-77.5,-45,0,29,12,87
FDC1_11_9,13,11,52,V,9,-67.5,-45,0,29,12,86
FDC1_11_10,13,11,52,V,10,-57.5,-45,0,29,12,85
FDC1_11_11,13,11,52,V,11,-47.5,-45,0,29,12,84
FDC1_11_12,13,11,52,V,12,-37.5,-45,0,29,12,83
FDC1_11_13,13,11,52,V,13,-27.5,-45,0,29,12,82
FDC1_11_14,13,11,52,V,14,-17.5,-45,0,29,12,81
FDC1_11_15,13,11,52,V,15,-7.5,-45,0,29,12,80
FDC1_11_16,13,11,52,V,16,2.5,-45,0,29,12,79
FDC1_11_17,13,11,52,V,17,12.5,-45,0,29,12,78
FDC1_11_18,13,11,52,V,18,22.5,-45,0,29,12,77
FDC1_11_19,13,11,52,V,19,32.5,-45,0,29,12,76
FDC1_11_20,13,11,52,V,20,42.5,-45,0,29,12,75
FDC1_11_21,13,11,52,V,21,52.5,-45,0,29,12,74
FDC1_11_22,13,11,52,V,22,62.5,-45,0,29,12,73
FDC1_11_23,13,11,52,V,23,72.5,-45,0,29,12,72
FDC1_11_24,13,11,52,V,24,82.5,-45,0,29,12,71
FDC1_11_25,13,11,52,V,25,92.5,-45,0,29,12,70
FDC1_11_26,13,11,52,V,26,102.5,-45,0,29,12,69
FDC1_11_27,13,11,52,V,27,112.5,-45,0,29,12,68
FDC1_11_28,13,11,52,V,28,122.5,-45,0,29,12,67
FDC1_11_29,13,11,52,V,29,132.5,-45,0,29,12,66
FDC1_11_30,13,11,52,V,30,142.5,-45,0,29,12,65
FDC1_11_31,13,11,52,V,31,152.5,-45,0,29,12,64
FDC1_12_0,13,12,53,sz,0,-152.5,-55,0,29,6,96
FDC1_12_1,13,12,53,X,1,-142.5,-55,0,29,6,97
FDC1_12_2,13,12,53,X,2,-132.5,-55,0,29,6,98
FDC1_12_3,13,12,53,X,3,-122.5,-55,0,29,6,99
FDC1_12_4,13,12,53,X,4,-112.5,-55,0,29,6,100
FDC1_12_5,13,12,53,X,5,-102.5,-55,0,29,6,101
FDC1_12_6,13,12,53,X,6,-92.5,-55,0,29,6,102
FDC1_12_7,13,12,53,X,7,-82.5,-55,0,29,6,103
FDC1_12_8,13,12,53,X,8,-72.5,-55,0,29,6,104
FDC1_12_9,13,12,53,X,9,-62.5,-55,0,29,6,105
FDC1_12_10,13,12,53,X,10,-52.5,-55,0,29,6,106
FDC1_12_11,13,12,53,X,11,-42.5,-55,0,29,6,107
FDC1_12_12,13,12,53,X,12,-32.5,-55,0,29,6,108
FDC1_12_13,13,12,53,X,13,-22.5,-55,0,29,6,109
FDC1_12_14,13,12,53,X,14,-12.5,-55,0,29,6,110
FDC1_12_15,13,12,53,X,15,-2.5,-55,0,29,6,111
FDC1_12_16,13,12,53,X,16,7.5,-55,0,29,8,96
FDC1_12_17,13,12,53,X,17,17.5,-55,0,29,8,97
FDC1_12_18,13,12,53,X,18,27.5,-55,0,29,8,98
FDC1_12_19,13,12,53,X,19,37.5,-55,0,29,8,99
FDC1_12_20,13,12,53,X,20,47.5,-55,0,29,8,100
FDC1_12_21,13,12,53,X,21,57.5,-55,0,29,8,101
FDC1_12_22,13,12,53,X,22,67.5,-55,0,29,8,102
FDC1_12_23,13,12,53,X,23,77.5,-55,0,29,8,103
FDC1_12_24,13,12,53,X,24,87.5,-55,0,29,8,104
